"lumped_element_capacitance [pF]","Freq [GHz]","TotalEfficiency []"
0.0795833333333333,9.85714285714286,0.189777821397406
0.0795833333333333,9.86734693877551,0.195302443577027
0.0795833333333333,9.87755102040816,0.200994024814031
0.0795833333333333,9.88775510204082,0.206854856364673
0.0795833333333333,9.89795918367347,0.212886799499773
0.0795833333333333,9.90816326530612,0.219091216024189
0.0795833333333333,9.91836734693878,0.225468891261049
0.0795833333333333,9.92857142857143,0.232019945648133
0.0795833333333333,9.93877551020408,0.23874374733856
0.0795833333333333,9.94897959183674,0.245638811281565
0.0795833333333333,9.95918367346939,0.252702696731884
0.0795833333333333,9.96938775510204,0.259931889503057
0.0795833333333333,9.97959183673469,0.2673216981337
0.0795833333333333,9.98979591836735,0.274866123070938
0.0795833333333333,10,0.282557738135742
0.086875,9.5,0.0910028428583168
0.086875,9.51020408163265,0.0934055037077489
0.086875,9.52040816326531,0.0958871941751045
0.086875,9.53061224489796,0.098450862305825
0.086875,9.54081632653061,0.101099559383257
0.086875,9.55102040816326,0.103836440113849
0.086875,9.56122448979592,0.106664763764451
0.086875,9.57142857142857,0.109587894517106
0.086875,9.58163265306122,0.11260929998452
0.086875,9.59183673469388,0.115732550980961
0.086875,9.60204081632653,0.118961319108285
0.086875,9.61224489795918,0.122299374047121
0.086875,9.62244897959184,0.125750579304217
0.086875,9.63265306122449,0.129318885842804
0.086875,9.64285714285714,0.133008326525546
0.086875,9.65306122448979,0.136823006673819
0.086875,9.66326530612245,0.14076709423987
0.086875,9.6734693877551,0.144844807030819
0.086875,9.68367346938775,0.14906039570834
0.086875,9.69387755102041,0.153418129252311
0.086875,9.70408163265306,0.157922270331507
0.086875,9.71428571428572,0.162577054686299
0.086875,9.72448979591837,0.167386658236898
0.086875,9.73469387755102,0.172355168480258
0.086875,9.74489795918367,0.177486546093687
0.086875,9.75510204081633,0.182784581309689
0.086875,9.76530612244898,0.188252847574509
0.086875,9.77551020408163,0.193894646586002
0.086875,9.78571428571428,0.199712947587003
0.086875,9.79591836734694,0.205710320991674
0.086875,9.80612244897959,0.21188886134772
0.086875,9.81632653061225,0.218250108951477
0.086875,9.8265306122449,0.224794951877613
0.086875,9.83673469387755,0.231523533100839
0.086875,9.84693877551021,0.238435143339733
0.086875,9.85714285714286,0.245528101325393
0.086875,9.86734693877551,0.252799633098027
0.086875,9.87755102040816,0.260245742728301
0.086875,9.88775510204082,0.267861073140771
0.086875,9.89795918367347,0.275638768451272
0.086875,9.90816326530612,0.283570326939924
0.086875,9.91836734693878,0.291645453732015
0.086875,9.92857142857143,0.299851923343527
0.086875,9.93877551020408,0.30817543712357
0.086875,9.94897959183674,0.316599492682981
0.086875,9.95918367346939,0.325105275512343
0.086875,9.96938775510204,0.333671559316739
0.086875,9.97959183673469,0.34227463003151
0.086875,9.98979591836735,0.350888255308216
0.086875,10,0.359483673910315
0.0941666666666667,9.5,0.111634030662452
0.0941666666666667,9.51020408163265,0.114787519239874
0.0941666666666667,9.52040816326531,0.118050164372277
0.0941666666666667,9.53061224489796,0.121425978923082
0.0941666666666667,9.54081632653061,0.124919081434709
0.0941666666666667,9.55102040816326,0.12853368899108
0.0941666666666667,9.56122448979592,0.132274111150153
0.0941666666666667,9.57142857142857,0.136144738803522
0.0941666666666667,9.58163265306122,0.140150034849988
0.0941666666666667,9.59183673469388,0.144294519775613
0.0941666666666667,9.60204081632653,0.148582754381854
0.0941666666666667,9.61224489795918,0.153019319700762
0.0941666666666667,9.62244897959184,0.157608795010783
0.0941666666666667,9.63265306122449,0.162355729407801
0.0941666666666667,9.64285714285714,0.167264610587946
0.0941666666666667,9.65306122448979,0.172339827887112
0.0941666666666667,9.66326530612245,0.177585629605671
0.0941666666666667,9.6734693877551,0.183006077500277
0.0941666666666667,9.68367346938775,0.18860498815033
0.0941666666666667,9.69387755102041,0.194385875227058
0.0941666666666667,9.70408163265306,0.200351877288189
0.0941666666666667,9.71428571428572,0.206505681613389
0.0941666666666667,9.72448979591837,0.212849437917826
0.0941666666666667,9.73469387755102,0.219384663625088
0.0941666666666667,9.74489795918367,0.226112136525331
0.0941666666666667,9.75510204081633,0.233031785860729
0.0941666666666667,9.76530612244898,0.240142561073456
0.0941666666666667,9.77551020408163,0.247442305663744
0.0941666666666667,9.78571428571428,0.254927610690615
0.0941666666666667,9.79591836734694,0.262593663544537
0.0941666666666667,9.80612244897959,0.270434096498976
0.0941666666666667,9.81632653061225,0.27844081851903
0.0941666666666667,9.8265306122449,0.286603854047541
0.0941666666666667,9.83673469387755,0.294911176565928
0.0941666666666667,9.84693877551021,0.303348550551875
0.0941666666666667,9.85714285714286,0.311899375883221
0.0941666666666667,9.86734693877551,0.320544551045636
0.0941666666666667,9.87755102040816,0.329262352582872
0.0941666666666667,9.88775510204082,0.338028340692477
0.0941666666666667,9.89795918367347,0.346815297522141
0.0941666666666667,9.90816326530612,0.355593207149498
0.0941666666666667,9.91836734693878,0.3643292832131
0.0941666666666667,9.92857142857143,0.372988047685241
0.0941666666666667,9.93877551020408,0.381531484677906
0.0941666666666667,9.94897959183674,0.389919244811974
0.0941666666666667,9.95918367346939,0.398108943505864
0.0941666666666667,9.96938775510204,0.406056518967958
0.0941666666666667,9.97959183673469,0.413716678845395
0.0941666666666667,9.98979591836735,0.421043417448786
0.0941666666666667,10,0.427990600110158
0.101458333333333,9.5,0.138391167588186
0.101458333333333,9.51020408163265,0.14256834345102
0.101458333333333,9.52040816326531,0.146894230832388
0.101458333333333,9.53061224489796,0.15137373715749
0.101458333333333,9.54081632653061,0.156011776109621
0.101458333333333,9.55102040816326,0.160813236804612
0.101458333333333,9.56122448979592,0.165782947662089
0.101458333333333,9.57142857142857,0.170925640751498
0.101458333333333,9.58163265306122,0.176245900291636
0.101458333333333,9.59183673469388,0.181748112405026
0.101458333333333,9.60204081632653,0.187436405064017
0.101458333333333,9.61224489795918,0.19331457720389
0.101458333333333,9.62244897959184,0.199386022227339
0.101458333333333,9.63265306122449,0.20565364002939
0.101458333333333,9.64285714285714,0.212119743418816
0.101458333333333,9.65306122448979,0.218785944747457
0.101458333333333,9.66326530612245,0.225653043087634
0.101458333333333,9.6734693877551,0.232720888313974
0.101458333333333,9.68367346938775,0.239988247239847
0.101458333333333,9.69387755102041,0.247452644130081
0.101458333333333,9.70408163265306,0.255110205198579
0.101458333333333,9.71428571428572,0.26295548187173
0.101458333333333,9.72448979591837,0.270981275070844
0.101458333333333,9.73469387755102,0.279178449062091
0.101458333333333,9.74489795918367,0.287535744699702
0.101458333333333,9.75510204081633,0.29603959351628
0.101458333333333,9.76530612244898,0.304673939764568
0.101458333333333,9.77551020408163,0.313420065540296
0.101458333333333,9.78571428571428,0.322256444281807
0.101458333333333,9.79591836734694,0.331158611944002
0.101458333333333,9.80612244897959,0.340099076935986
0.101458333333333,9.81632653061225,0.349047256959362
0.101458333333333,9.8265306122449,0.357969494302913
0.101458333333333,9.83673469387755,0.36682909693879
0.101458333333333,9.84693877551021,0.375586475025715
0.101458333333333,9.85714285714286,0.384199345029831
0.101458333333333,9.86734693877551,0.392623017492487
0.101458333333333,9.87755102040816,0.40081076939891
0.101458333333333,9.88775510204082,0.408714313286768
0.101458333333333,9.89795918367347,0.416284355345203
0.101458333333333,9.90816326530612,0.423471230087379
0.101458333333333,9.91836734693878,0.430225612467313
0.101458333333333,9.92857142857143,0.436499293905658
0.101458333333333,9.93877551020408,0.442245990484447
0.101458333333333,9.94897959183674,0.447422179926622
0.101458333333333,9.95918367346939,0.451987924263817
0.101458333333333,9.96938775510204,0.455907655409253
0.101458333333333,9.97959183673469,0.45915091787812
0.101458333333333,9.98979591836735,0.46169298894992
0.101458333333333,10,0.463515412810473
0.10875,9.5,0.172333895155763
0.10875,9.51020408163265,0.177828433384553
0.10875,9.52040816326531,0.183515183590145
0.10875,9.53061224489796,0.18939846565239
0.10875,9.54081632653061,0.195482204718498
0.10875,9.55102040816326,0.201769838643344
0.10875,9.56122448979592,0.208264214898514
0.10875,9.57142857142857,0.214967475361879
0.10875,9.58163265306122,0.22188092704295
0.10875,9.59183673469388,0.229004899023308
0.10875,9.60204081632653,0.236338592588877
0.10875,9.61224489795918,0.243879908587968
0.10875,9.62244897959184,0.25162527101716
0.10875,9.63265306122449,0.259569431887376
0.10875,9.64285714285714,0.267705276008725
0.10875,9.65306122448979,0.276023605275926
0.10875,9.66326530612245,0.284512929604034
0.10875,9.6734693877551,0.293159255164233
0.10875,9.68367346938775,0.301945872761529
0.10875,9.69387755102041,0.310853163948098
0.10875,9.70408163265306,0.319858424595442
0.10875,9.71428571428572,0.328935706844822
0.10875,9.72448979591837,0.338055717894881
0.10875,9.73469387755102,0.347185739220536
0.10875,9.74489795918367,0.356289629160055
0.10875,9.75510204081633,0.365327882619017
0.10875,9.76530612244898,0.374257768004372
0.10875,9.77551020408163,0.38303355956054
0.10875,9.78571428571428,0.391606872245351
0.10875,9.79591836734694,0.399927096834723
0.10875,9.80612244897959,0.407941925754981
0.10875,9.81632653061225,0.415598016459019
0.10875,9.8265306122449,0.422841715989113
0.10875,9.83673469387755,0.429619897958264
0.10875,9.84693877551021,0.435880846937863
0.10875,9.85714285714286,0.441575200421606
0.10875,9.86734693877551,0.446656896040427
0.10875,9.87755102040816,0.451084110014619
0.10875,9.88775510204082,0.454820145977255
0.10875,9.89795918367347,0.457834232431141
0.10875,9.90816326530612,0.460102215049146
0.10875,9.91836734693878,0.461607090618051
0.10875,9.92857142857143,0.462339391885704
0.10875,9.93877551020408,0.462297361367797
0.10875,9.94897959183674,0.461486960582654
0.10875,9.95918367346939,0.459921669510436
0.10875,9.96938775510204,0.457622113710684
0.10875,9.97959183673469,0.454615528813401
0.10875,9.98979591836735,0.450935077965461
0.10875,10,0.446619076302222
0.116041666666667,9.5,0.212879025198219
0.116041666666667,9.51020408163265,0.219880037266578
0.116041666666667,9.52040816326531,0.227099786734819
0.116041666666667,9.53061224489796,0.234537456981053
0.116041666666667,9.54081632653061,0.24219081737727
0.116041666666667,9.55102040816326,0.250056017687282
0.116041666666667,9.56122448979592,0.25812737672004
0.116041666666667,9.57142857142857,0.266397154425659
0.116041666666667,9.58163265306122,0.274855318708797
0.116041666666667,9.59183673469388,0.283489304465257
0.116041666666667,9.60204081632653,0.292283777764765
0.116041666666667,9.61224489795918,0.301220396204403
0.116041666666667,9.62244897959184,0.310277602002456
0.116041666666667,9.63265306122449,0.31943041665215
0.116041666666667,9.64285714285714,0.328650288110734
0.116041666666667,9.65306122448979,0.337904963231938
0.116041666666667,9.66326530612245,0.347158442926
0.116041666666667,9.6734693877551,0.356370980066096
0.116041666666667,9.68367346938775,0.36549918415305
0.116041666666667,9.69387755102041,0.374496209196719
0.116041666666667,9.70408163265306,0.383312054611142
0.116041666666667,9.71428571428572,0.391893981703058
0.116041666666667,9.72448979591837,0.400187042440352
0.116041666666667,9.73469387755102,0.408134752048164
0.116041666666667,9.74489795918367,0.415679846845332
0.116041666666667,9.75510204081633,0.422765186956498
0.116041666666667,9.76530612244898,0.429334706113235
0.116041666666667,9.77551020408163,0.435334458107131
0.116041666666667,9.78571428571428,0.440713682103104
0.116041666666667,9.79591836734694,0.445425859520205
0.116041666666667,9.80612244897959,0.449429751351432
0.116041666666667,9.81632653061225,0.452690327301315
0.116041666666667,9.8265306122449,0.45517959436078
0.116041666666667,9.83673469387755,0.456877252080994
0.116041666666667,9.84693877551021,0.457771173412597
0.116041666666667,9.85714285714286,0.457857668575403
0.116041666666667,9.86734693877551,0.457141529880509
0.116041666666667,9.87755102040816,0.45563586304601
0.116041666666667,9.88775510204082,0.453361688494533
0.116041666666667,9.89795918367347,0.450347373835022
0.116041666666667,9.90816326530612,0.446627880331346
0.116041666666667,9.91836734693878,0.442243897641514
0.116041666666667,9.92857142857143,0.437240872703045
0.116041666666667,9.93877551020408,0.431667994493353
0.116041666666667,9.94897959183674,0.425577162673708
0.116041666666667,9.95918367346939,0.419021973540626
0.116041666666667,9.96938775510204,0.412056767371197
0.116041666666667,9.97959183673469,0.404735739210203
0.116041666666667,9.98979591836735,0.397112155145079
0.116041666666667,10,0.389237673952076
0.123333333333333,9.5,0.265442170973629
0.123333333333333,9.51020408163265,0.27407859223495
0.123333333333333,9.52040816326531,0.282898690717592
0.123333333333333,9.53061224489796,0.291885821663444
0.123333333333333,9.54081632653061,0.301020001389796
0.123333333333333,9.55102040816326,0.310277664104145
0.123333333333333,9.56122448979592,0.319631444680884
0.123333333333333,9.57142857142857,0.32904999218169
0.123333333333333,9.58163265306122,0.338497853945003
0.123333333333333,9.59183673469388,0.347935417955943
0.123333333333333,9.60204081632653,0.357318939086103
0.123333333333333,9.61224489795918,0.366600674690793
0.123333333333333,9.62244897959184,0.375729131520874
0.123333333333333,9.63265306122449,0.384649440881656
0.123333333333333,9.64285714285714,0.393303871704246
0.123333333333333,9.65306122448979,0.401632487211795
0.123333333333333,9.66326530612245,0.409573942415495
0.123333333333333,9.6734693877551,0.417066419188325
0.123333333333333,9.68367346938775,0.424048667298133
0.123333333333333,9.69387755102041,0.430461151636664
0.123333333333333,9.70408163265306,0.436247242359569
0.123333333333333,9.71428571428572,0.441354446789489
0.123333333333333,9.72448979591837,0.445735594807469
0.123333333333333,9.73469387755102,0.449349963856503
0.123333333333333,9.74489795918367,0.452164272417997
0.123333333333333,9.75510204081633,0.454153518595943
0.123333333333333,9.76530612244898,0.45530160039885
0.123333333333333,9.77551020408163,0.455601702993469
0.123333333333333,9.78571428571428,0.455056433110226
0.123333333333333,9.79591836734694,0.453677690673272
0.123333333333333,9.80612244897959,0.451486290695819
0.123333333333333,9.81632653061225,0.448511350359086
0.123333333333333,9.8265306122449,0.444789480176569
0.123333333333333,9.83673469387755,0.440363801965216
0.123333333333333,9.84693877551021,0.435282874050914
0.123333333333333,9.85714285714286,0.429599528195881
0.123333333333333,9.86734693877551,0.423369689577359
0.123333333333333,9.87755102040816,0.416651231648697
0.123333333333333,9.88775510204082,0.409502867270624
0.123333333333333,9.89795918367347,0.401983148213317
0.123333333333333,9.90816326530612,0.394149567395816
0.123333333333333,9.91836734693878,0.386057787444812
0.123333333333333,9.92857142857143,0.37776100306424
0.123333333333333,9.93877551020408,0.369309433735917
0.123333333333333,9.94897959183674,0.360749956014712
0.123333333333333,9.95918367346939,0.352125840628049
0.123333333333333,9.96938775510204,0.343476609568282
0.123333333333333,9.97959183673469,0.33483798209599
0.123333333333333,9.98979591836735,0.32624189962142
0.123333333333333,10,0.317716623755352
0.130625,9.5,0.324851578239816
0.130625,9.51020408163265,0.334470663628752
0.130625,9.52040816326531,0.344087478822991
0.130625,9.53061224489796,0.353655857186816
0.130625,9.54081632653061,0.363125178452066
0.130625,9.55102040816326,0.372440631729262
0.130625,9.56122448979592,0.381543605999875
0.130625,9.57142857142857,0.390372271403684
0.130625,9.58163265306122,0.398862294995356
0.130625,9.59183673469388,0.406947739168388
0.130625,9.60204081632653,0.414562113554699
0.130625,9.61224489795918,0.421639563929597
0.130625,9.62244897959184,0.428116161048253
0.130625,9.63265306122449,0.433931272748989
0.130625,9.64285714285714,0.439028941698603
0.130625,9.65306122448979,0.443359239530822
0.130625,9.66326530612245,0.446879521638344
0.130625,9.6734693877551,0.449555542895309
0.130625,9.68367346938775,0.451362355168839
0.130625,9.69387755102041,0.452284970038066
0.130625,9.70408163265306,0.452318737008055
0.130625,9.71428571428572,0.451469406499291
0.130625,9.72448979591837,0.449752913504145
0.130625,9.73469387755102,0.447194860308738
0.130625,9.74489795918367,0.443829733425242
0.130625,9.75510204081633,0.43969991657467
0.130625,9.76530612244898,0.434854520548247
0.130625,9.77551020408163,0.429348110831055
0.130625,9.78571428571428,0.423239379526759
0.130625,9.79591836734694,0.416589805570672
0.130625,9.80612244897959,0.409462379119095
0.130625,9.81632653061225,0.401920396861854
0.130625,9.8265306122449,0.394026386387729
0.130625,9.83673469387755,0.385841173989722
0.130625,9.84693877551021,0.377423090544837
0.130625,9.85714285714286,0.368827350751635
0.130625,9.86734693877551,0.360105579622874
0.130625,9.87755102040816,0.351305476225308
0.130625,9.88775510204082,0.342470619297702
0.130625,9.89795918367347,0.333640378774418
0.130625,9.90816326530612,0.3248499293664
0.130625,9.91836734693878,0.316130343881308
0.130625,9.92857142857143,0.307508747075733
0.130625,9.93877551020408,0.299008522229322
0.130625,9.94897959183674,0.290649547416343
0.130625,9.95918367346939,0.282448454718993
0.130625,9.96938775510204,0.27441890141041
0.130625,9.97959183673469,0.266571845045134
0.130625,9.98979591836735,0.258915815056615
0.130625,10,0.25145716890544
0.137916666666667,9.5,0.386578003174802
0.137916666666667,9.51020408163265,0.395333206706352
0.137916666666667,9.52040816326531,0.403677379260563
0.137916666666667,9.53061224489796,0.411538707543201
0.137916666666667,9.54081632653061,0.41884582987487
0.137916666666667,9.55102040816326,0.425529297147372
0.137916666666667,9.56122448979592,0.431523120008629
0.137916666666667,9.57142857142857,0.436766345026102
0.137916666666667,9.58163265306122,0.441204611533212
0.137916666666667,9.59183673469388,0.444791592147115
0.137916666666667,9.60204081632653,0.447490264675328
0.137916666666667,9.61224489795918,0.449273955190013
0.137916666666667,9.62244897959184,0.450127072092733
0.137916666666667,9.63265306122449,0.450045522139577
0.137916666666667,9.64285714285714,0.449036773834495
0.137916666666667,9.65306122448979,0.447119556594974
0.137916666666667,9.66326530612245,0.444323229186323
0.137916666666667,9.6734693877551,0.440686848519972
0.137916666666667,9.68367346938775,0.43625799786564
0.137916666666667,9.69387755102041,0.431091412856918
0.137916666666667,9.70408163265306,0.425247511009375
0.137916666666667,9.71428571428572,0.418790862838258
0.137916666666667,9.72448979591837,0.41178867814974
0.137916666666667,9.73469387755102,0.40430936801222
0.137916666666667,9.74489795918367,0.396421220197501
0.137916666666667,9.75510204081633,0.388191225747005
0.137916666666667,9.76530612244898,0.379684081423529
0.137916666666667,9.77551020408163,0.370961371132207
0.137916666666667,9.78571428571428,0.362080930305174
0.137916666666667,9.79591836734694,0.353096388835275
0.137916666666667,9.80612244897959,0.34405687628872
0.137916666666667,9.81632653061225,0.335006862023802
0.137916666666667,9.8265306122449,0.325986131442393
0.137916666666667,9.83673469387755,0.317029858674816
0.137916666666667,9.84693877551021,0.308168755351199
0.137916666666667,9.85714285714286,0.299429295628168
0.137916666666667,9.86734693877551,0.290833974019517
0.137916666666667,9.87755102040816,0.282401594025734
0.137916666666667,9.88775510204082,0.274147582186661
0.137916666666667,9.89795918367347,0.266084296699184
0.137916666666667,9.90816326530612,0.258221343426326
0.137916666666667,9.91836734693878,0.250565870040195
0.137916666666667,9.92857142857143,0.243122864169488
0.137916666666667,9.93877551020408,0.235895413387142
0.137916666666667,9.94897959183674,0.228884964877188
0.137916666666667,9.95918367346939,0.222091547146744
0.137916666666667,9.96938775510204,0.215513990956139
0.137916666666667,9.97959183673469,0.209150106593225
0.137916666666667,9.98979591836735,0.202996860688271
0.137916666666667,10,0.197050523883264
0.145208333333333,9.5,0.428246445010068
0.145208333333333,9.51020408163265,0.433502877476067
0.145208333333333,9.52040816326531,0.437913990293049
0.145208333333333,9.53061224489796,0.44143121002079
0.145208333333333,9.54081632653061,0.44401634222112
0.145208333333333,9.55102040816326,0.445642701162131
0.145208333333333,9.56122448979592,0.446295882140548
0.145208333333333,9.57142857142857,0.445974163624231
0.145208333333333,9.58163265306122,0.444688483190375
0.145208333333333,9.59183673469388,0.442462016178281
0.145208333333333,9.60204081632653,0.439329363414059
0.145208333333333,9.61224489795918,0.435335424464657
0.145208333333333,9.62244897959184,0.430533984987392
0.145208333333333,9.63265306122449,0.424986136627693
0.145208333333333,9.64285714285714,0.418758575087147
0.145208333333333,9.65306122448979,0.411921873467558
0.145208333333333,9.66326530612245,0.404548816361747
0.145208333333333,9.6734693877551,0.396712815356467
0.145208333333333,9.68367346938775,0.388486493342808
0.145208333333333,9.69387755102041,0.379940471224664
0.145208333333333,9.70408163265306,0.37114232554262
0.145208333333333,9.71428571428572,0.362155799068218
0.145208333333333,9.72448979591837,0.353040187154052
0.145208333333333,9.73469387755102,0.343849941310622
0.145208333333333,9.74489795918367,0.334634434970952
0.145208333333333,9.75510204081633,0.325437881013847
0.145208333333333,9.76530612244898,0.316299387674244
0.145208333333333,9.77551020408163,0.30725310215139
0.145208333333333,9.78571428571428,0.298328441003976
0.145208333333333,9.79591836734694,0.289550375167044
0.145208333333333,9.80612244897959,0.280939752203174
0.145208333333333,9.81632653061225,0.272513644754205
0.145208333333333,9.8265306122449,0.264285698266641
0.145208333333333,9.83673469387755,0.256266489753524
0.145208333333333,9.84693877551021,0.24846386549048
0.145208333333333,9.85714285714286,0.240883268852855
0.145208333333333,9.86734693877551,0.233528047805566
0.145208333333333,9.87755102040816,0.226399737199915
0.145208333333333,9.88775510204082,0.219498318790719
0.145208333333333,9.89795918367347,0.212822461193324
0.145208333333333,9.90816326530612,0.206369724908094
0.145208333333333,9.91836734693878,0.200136761960114
0.145208333333333,9.92857142857143,0.194119472403727
0.145208333333333,9.93877551020408,0.188313157689732
0.145208333333333,9.94897959183674,0.182712649552489
0.145208333333333,9.95918367346939,0.177312418752544
0.145208333333333,9.96938775510204,0.17210667202714
0.145208333333333,9.97959183673469,0.167089435851716
0.145208333333333,9.98979591836735,0.162254623477474
0.145208333333333,10,0.15759609739078
0.1525,9.5,0.443567109173854
0.1525,9.51020408163265,0.443354575879949
